mileage,make,model,fuel,gear,offerType,price,hp,year
191533,Opel,Combo,Diesel,Manual,Used,6722.0,105.0,2018
84800,Skoda,Citigo,Gasoline,Manual,Used,6850.0,60.0,2018
62608,Volkswagen,up!,Gasoline,Manual,Used,6930.0,60.0,2018
8100,Mercedes-Benz,E 300,Electric/Diesel,Automatic,Demonstration,45890.0,194.0,2019
50307,Audi,Q5,Diesel,Automatic,Used,45950.0,231.0,2019
26493,Mercedes-Benz,E 450,Gasoline,Automatic,Used,46777.0,367.0,2019
70500,Lexus,RX 450h,Electric/Gasoline,Automatic,Used,47490.0,313.0,2019
14584,Audi,A6,Gasoline,Automatic,Used,48860.0,245.0,2019
60548,Mercedes-Benz,E 400,Diesel,Automatic,Used,48977.0,340.0,2019
7441,Volvo,XC60,Diesel,Automatic,Demonstration,49990.0,190.0,2019
34444,Audi,RS3,Gasoline,Automatic,Used,51980.0,400.0,2019
24350,Volkswagen,Touareg,Diesel,Automatic,Used,56450.0,286.0,2019
15690,Volkswagen,Touareg,Diesel,Automatic,Employee's car,61950.0,286.0,2019
2300,Volvo,XC60,Electric/Gasoline,Automatic,Demonstration,64800.0,392.0,2019
12100,Mercedes-Benz,CLS 350,Diesel,Automatic,Used,66890.0,286.0,2019
28744,Volkswagen,T6 California,Diesel,Automatic,Used,74990.0,199.0,2019
14500,Volkswagen,T6 California,Diesel,Automatic,Used,77905.0,199.0,2019
8770,Jaguar,F-Pace,Gasoline,Automatic,Used,79980.0,551.0,2019
23864,Ford,Fiesta,Gasoline,Manual,Employee's car,12970.0,95.0,2020
25885,Ford,Fiesta,Gasoline,Manual,Employee's car,12980.0,95.0,2020
5,Renault,Clio,Gasoline,Manual,Pre-registered,12995.0,101.0,2020
19990,Ford,Fiesta,Gasoline,Manual,Employee's car,13330.0,95.0,2020
2438,SEAT,Ibiza,Gasoline,Manual,Demonstration,13950.0,80.0,2020
50,SEAT,Arona,Gasoline,Manual,Pre-registered,14490.0,95.0,2020
18805,Ford,EcoSport,Gasoline,Manual,Employee's car,14990.0,101.0,2020
9990,Ford,EcoSport,Gasoline,Manual,Employee's car,15490.0,101.0,2020
18365,Ford,EcoSport,Gasoline,Manual,Employee's car,15790.0,101.0,2020
23560,Ford,Fiesta,Gasoline,Manual,Employee's car,15880.0,125.0,2020
9990,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,15970.0,125.0,2020
6315,Ford,Fiesta,Electric/Gasoline,Manual,Employee's car,16450.0,125.0,2020
4246,Mazda,2,Gasoline,Manual,Demonstration,16880.0,90.0,2020
11570,Ford,Focus,Diesel,Manual,Employee's car,19390.0,150.0,2020
7360,Ford,Focus,Diesel,Manual,Employee's car,19790.0,150.0,2020
5050,Ford,Focus,Diesel,Manual,Employee's car,19970.0,150.0,2020
8125,Ford,Focus,Diesel,Manual,Employee's car,,150.0,2020
50,Ford,Puma,Gasoline,Manual,Pre-registered,,125.0,2020
5050,Ford,Focus,Diesel,Manual,Employee's car,,150.0,2020
135000,smart,forTwo,Diesel,Automatic,Used,3940.0,54.0,2011
234730,Opel,Astra,Diesel,Automatic,Used,3949.0,160.0,2011
42571,Hyundai,i10,Gasoline,Manual,Used,3950.0,69.0,2011
368777,Volkswagen,Caddy,CNG,Manual,Used,3950.0,109.0,2011
130274,Ford,C-Max,Gasoline,Manual,Used,3950.0,150.0,2011
107517,Hyundai,i10,Gasoline,Manual,Used,3950.0,67.0,2011
199726,Skoda,Roomster,Diesel,Manual,Used,3980.0,90.0,2011
178304,Ford,Focus,Diesel,Manual,Used,3990.0,109.0,2011
213990,Hyundai,i30,Diesel,Manual,Used,3990.0,90.0,2011
103000,Hyundai,i10,Gasoline,Manual,Used,3990.0,69.0,2011
416000,Opel,Insignia,Diesel,Manual,Used,3990.0,160.0,2011
104500,Nissan,Note,Gasoline,Manual,Used,3990.0,88.0,2011
169500,Renault,Megane,Diesel,Manual,Used,3990.0,106.0,2011
43000,Hyundai,i10,Gasoline,Manual,Used,3990.0,69.0,2011
51174,Fiat,Panda,Gasoline,Manual,Used,3990.0,69.0,2011
199000,Opel,Astra,Diesel,Manual,Used,3999.0,110.0,2011
110000,smart,forTwo,Gasoline,Automatic,Used,3999.0,61.0,2011
99121,Peugeot,206,Gasoline,Manual,Used,3999.0,60.0,2011
202000,Ford,Focus,Diesel,Manual,Used,3999.0,95.0,2011
93000,smart,forTwo,Gasoline,Automatic,Used,4795.0,71.0,2012
131663,Ford,Fiesta,Gasoline,Manual,Used,4799.0,60.0,2012
137500,Volkswagen,up!,Gasoline,Manual,Used,4800.0,75.0,2012
122600,Peugeot,207,Gasoline,Manual,Used,4800.0,120.0,2012
81698,Volkswagen,up!,Gasoline,Manual,Used,4804.0,60.0,2012
87000,Opel,Corsa,Gasoline,Manual,Used,4850.0,69.0,2012
89000,Kia,Picanto,Gasoline,Manual,Used,4870.0,69.0,2012
26147,Renault,Twingo,Gasoline,Manual,Used,4890.0,75.0,2012
81500,Toyota,Aygo,Gasoline,Manual,Used,,68.0,2012
119600,Ford,Fiesta,Gasoline,Manual,Used,4900.0,82.0,2012
153289,Hyundai,i30,LPG,Manual,Used,4900.0,109.0,2012
322418,Skoda,Octavia,Diesel,Automatic,Used,4900.0,140.0,2012
52000,Ford,Fiesta,Gasoline,Automatic,Used,4900.0,97.0,2012
56000,Ford,Ka/Ka+,Gasoline,Manual,Used,4900.0,69.0,2012
276000,Audi,A3,Diesel,Manual,Used,4900.0,140.0,2012
215000,Ford,Focus,Diesel,Manual,Used,,116.0,2012
159999,Fiat,Doblo,Diesel,Manual,Used,4900.0,90.0,2012
81000,Toyota,Aygo,Gasoline,Manual,Used,4900.0,68.0,2012
120185,SEAT,Ibiza,Diesel,Manual,Used,4948.0,105.0,2012
116000,SEAT,Ibiza,Gasoline,Manual,Used,4950.0,86.0,2012
99000,Ford,Ka/Ka+,Gasoline,Manual,Used,4999.0,69.0,2013
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999.0,128.0,2013
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999.0,69.0,2013
42000,Hyundai,i20,Gasoline,Manual,Used,4999.0,86.0,2013
85571,Kia,Rio,Gasoline,Manual,Used,5000.0,86.0,2013
473000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5000.0,136.0,2013
68900,Ford,Ka/Ka+,Gasoline,Manual,Used,5100.0,69.0,2013
73350,Skoda,Citigo,Gasoline,Manual,Used,5180.0,60.0,2013
124000,Ford,Fiesta,Diesel,Manual,Used,5200.0,75.0,2013
162300,Opel,Adam,Gasoline,Manual,Used,5200.0,69.0,2013
38220,Toyota,Aygo,Gasoline,Manual,Used,5200.0,68.0,2013
109500,Kia,Rio,Gasoline,Manual,Used,5200.0,86.0,2013
115000,Citroen,DS3,Gasoline,Manual,Used,5200.0,120.0,2013
94000,SEAT,Ibiza,Gasoline,Manual,Used,5200.0,69.0,2013
74000,Dacia,Logan,Gasoline,Manual,Used,5200.0,90.0,2013
150000,Kia,Rio,Gasoline,Manual,Used,5200.0,86.0,2013
58200,Ford,Fiesta,Gasoline,Manual,Used,,60.0,2013
150000,Kia,Venga,Diesel,Manual,Used,,90.0,2013
78000,Ford,Ka/Ka+,Gasoline,Manual,Used,5250.0,69.0,2013
95000,Dacia,Sandero,Gasoline,Manual,Used,5250.0,90.0,2013
50500,Ford,Fiesta,Gasoline,Manual,Used,5990.0,60.0,2015
50531,smart,forTwo,Gasoline,Automatic,Used,5990.0,71.0,2015
55650,Mitsubishi,Space Star,Gasoline,Manual,Used,5990.0,71.0,2015
42000,SEAT,Mii,Gasoline,Manual,Used,5990.0,60.0,2015
174418,SEAT,Ibiza,Diesel,Manual,Used,,105.0,2015
179850,Ford,Focus,Diesel,Manual,Used,5999.0,120.0,2015
54777,Ford,Fiesta,Gasoline,Manual,Used,5999.0,60.0,2015
37200,Skoda,Citigo,Gasoline,Manual,Used,,60.0,2015
45000,smart,forTwo,Gasoline,Manual,Used,,71.0,2015
93000,Fiat,Punto Evo,Gasoline,Manual,Used,6000.0,69.0,2015
118000,Skoda,Fabia,Diesel,Manual,Used,6000.0,90.0,2015
100000,Hyundai,i10,Gasoline,Manual,Used,6180.0,87.0,2015
79100,Nissan,Micra,,Manual,Used,6199.0,80.0,2015
87370,Skoda,Fabia,Gasoline,Manual,Used,6199.0,86.0,2015
157300,Fiat,Punto Evo,Gasoline,Manual,Used,6200.0,77.0,2015
61880,Renault,Twingo,Gasoline,Manual,Used,6200.0,71.0,2015
45000,Nissan,Micra,Gasoline,Manual,Used,6200.0,80.0,2015
36018,Mitsubishi,Space Star,Gasoline,Manual,Used,6222.0,,2015
132000,Ford,Fiesta,Diesel,Manual,Used,6250.0,95.0,2015
77559,Opel,Corsa,Gasoline,Manual,Used,6290.0,69.0,2015
42000,Ford,Kuga,Gasoline,Manual,Used,13790.0,120.0,2016
147000,BMW,320,Diesel,Manual,Used,13999.0,190.0,2016
88250,Opel,Astra,Diesel,Manual,Used,14390.0,136.0,2016
106000,Opel,Zafira,Diesel,Automatic,Used,14750.0,170.0,2016
46100,Opel,Mokka,Diesel,Manual,Used,14950.0,136.0,2016
52500,Opel,Mokka,Diesel,Manual,Used,15250.0,136.0,2016
142000,BMW,330,Diesel,Automatic,Used,16490.0,258.0,2016
38500,Volkswagen,Touran,Gasoline,Manual,Used,16500.0,110.0,2016
136498,Ford,S-Max,Diesel,Automatic,Used,18450.0,179.0,2016
112300,Audi,A4,Diesel,Automatic,Used,18450.0,190.0,2016
12600,Ford,Transit Custom,Diesel,Manual,Used,19900.0,155.0,2016
210000,BMW,530,Diesel,Automatic,Used,19900.0,258.0,2016
9350,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,19950.0,122.0,2016
34300,Mercedes-Benz,A 160,Gasoline,Automatic,Used,20899.0,102.0,2016
139500,BMW,430,Diesel,Automatic,Used,21700.0,258.0,2016
133500,Audi,A6,Diesel,Automatic,Used,22350.0,272.0,2016
93500,BMW,520,Diesel,Automatic,Used,23999.0,184.0,2016
93500,BMW,520,Diesel,Automatic,Used,23999.0,184.0,2016
188500,BMW,535,Diesel,Automatic,Used,24499.0,313.0,2016
98500,Volkswagen,T6 Multivan,Diesel,Manual,Used,28850.0,102.0,2016
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888.0,194.0,2017
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888.0,194.0,2017
49000,Ford,Focus,Gasoline,Manual,Used,30900.0,349.0,2017
49500,Mercedes-Benz,C 250,Gasoline,Automatic,Used,31290.0,211.0,2017
59658,Mercedes-Benz,C 300,Gasoline,Automatic,Used,31487.0,245.0,2017
27000,Ford,Kuga,Diesel,Automatic,Used,31690.0,179.0,2017
53501,Volvo,XC60,Diesel,Automatic,Used,31899.0,190.0,2017
67000,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,31900.0,381.0,2017
50000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,32666.0,204.0,2017
27491,Ford,Focus,Gasoline,Manual,Used,,349.0,2017
45000,Audi,S3,Gasoline,Automatic,Used,32900.0,310.0,2017
71494,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32980.0,258.0,2017
36977,Volvo,V90 Cross Country,Gasoline,Automatic,Used,33280.0,254.0,2017
22181,Volvo,XC60,Diesel,Automatic,Used,33590.0,220.0,2017
29973,Audi,A4,Gasoline,Automatic,Used,33650.0,252.0,2017
86900,Volvo,XC90,Diesel,Automatic,Used,33749.0,235.0,2017
86419,Audi,Q5,Diesel,Automatic,Used,33920.0,190.0,2017
113000,Audi,SQ5,Diesel,Automatic,Used,33990.0,326.0,2017
43990,Volvo,XC60,Diesel,Automatic,Used,34760.0,220.0,2017
38951,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,36490.0,204.0,2017
32000,Cupra,Ateca,Gasoline,Automatic,Used,33900.0,300.0,2018
125000,Mercedes-Benz,V 220,Diesel,Automatic,Used,33980.0,163.0,2018
51050,BMW,520,Diesel,Automatic,Used,33990.0,190.0,2018
87107,Audi,A6,Diesel,Automatic,Used,34400.0,272.0,2018
27586,Audi,A5,Gasoline,Automatic,Used,34589.0,190.0,2018
74426,Audi,Q5,Diesel,Automatic,Used,34820.0,163.0,2018
87582,Audi,A5,Diesel,Automatic,Used,34820.0,218.0,2018
54000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,34900.0,211.0,2018
107496,Volvo,XC90,Diesel,Automatic,Used,34980.0,235.0,2018
45726,Ford,Edge,Diesel,Automatic,Used,,209.0,2018
18202,Ford,Edge,Diesel,Automatic,Used,34990.0,209.0,2018
99862,Audi,A6,Diesel,Automatic,Used,35740.0,326.0,2018
36605,Volvo,V60,Gasoline,Automatic,Used,35989.0,250.0,2018
32950,Volvo,V90 Cross Country,Diesel,Automatic,Used,36450.0,235.0,2018
84689,Audi,A6,Diesel,Automatic,Used,36550.0,320.0,2018
30797,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,36770.0,211.0,2018
42109,Volkswagen,Tiguan,Gasoline,Automatic,Used,36880.0,220.0,2018
23123,Mercedes-Benz,E 200,Gasoline,Automatic,Used,36880.0,184.0,2018
10827,Audi,S3,Gasoline,Automatic,Used,36900.0,310.0,2018
33000,Audi,S3,Gasoline,Automatic,Used,36900.0,310.0,2018
10197,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27480.0,245.0,2019
10,Hyundai,Ioniq,Electric,Manual,Demonstration,27670.0,120.0,2019
15243,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27890.0,245.0,2019
15500,Audi,A3,Gasoline,Manual,Used,27940.0,150.0,2019
14900,Ford,Galaxy,Diesel,Automatic,Used,,150.0,2019
26175,Mercedes-Benz,C 220,Diesel,Automatic,Used,27990.0,194.0,2019
15000,Toyota,Camry,Electric/Gasoline,Automatic,Used,27990.0,218.0,2019
14355,Hyundai,Tucson,Gasoline,Automatic,Used,27991.0,177.0,2019
28458,Renault,Talisman,Gasoline,Automatic,Used,28401.0,224.0,2019
34464,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28450.0,245.0,2019
22422,Volkswagen,Tiguan,Gasoline,Automatic,Used,28480.0,190.0,2019
5,Kia,Optima,Gasoline,Automatic,Demonstration,28590.0,179.0,2019
28933,Kia,Optima,Gasoline,Automatic,Demonstration,28690.0,238.0,2019
20302,Ford,Galaxy,Diesel,Manual,Used,,190.0,2019
17894,Volkswagen,T6.1 Transporter,Diesel,Manual,Used,28718.0,114.0,2019
9900,Audi,A4,Diesel,Automatic,Used,28750.0,136.0,2019
8191,Audi,Q2,Diesel,Automatic,Used,28850.0,150.0,2019
13399,Volkswagen,Tiguan,Diesel,Manual,Used,28870.0,150.0,2019
10193,Ford,Kuga,Diesel,Automatic,Used,28950.0,179.0,2019
25929,Ford,Kuga,Diesel,Automatic,Used,28990.0,179.0,2019
17908,Ford,Puma,Gasoline,Manual,Employee's car,20750.0,125.0,2020
3437,Ford,EcoSport,Diesel,Manual,Used,20750.0,125.0,2020
4600,Renault,Megane,Gasoline,Manual,Demonstration,20780.0,140.0,2020
10,Mazda,CX-30,Gasoline,Manual,Pre-registered,20790.0,122.0,2020
14700,SEAT,Leon,Gasoline,Automatic,Employee's car,20830.0,150.0,2020
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900.0,131.0,2020
5962,Opel,Crossland X,Gasoline,Automatic,Used,20950.0,131.0,2020
7300,Ford,Puma,Gasoline,Manual,Employee's car,20950.0,125.0,2020
10,Ford,Fiesta,Electric/Gasoline,Manual,Demonstration,20950.0,125.0,2020
3800,Renault,Megane,Gasoline,Manual,Demonstration,20980.0,140.0,2020
3078,Ford,Puma,Gasoline,Manual,Employee's car,20999.0,125.0,2020
3352,Ford,EcoSport,Diesel,Manual,Used,21220.0,125.0,2020
10,Hyundai,Ioniq,Electric/Gasoline,Automatic,Demonstration,21250.0,105.0,2020
2585,Ford,Puma,Gasoline,Manual,Employee's car,21298.0,125.0,2020
2248,Ford,Focus,Electric/Gasoline,Manual,Used,21450.0,125.0,2020
29,Ford,Puma,Gasoline,Automatic,Used,21490.0,125.0,2020
18595,Ford,Focus,Gasoline,Manual,Used,21490.0,150.0,2020
9306,Ford,Puma,Gasoline,Manual,Employee's car,21498.0,125.0,2020
10,Hyundai,i30,Gasoline,Automatic,Demonstration,21540.0,140.0,2020
6500,SEAT,Ateca,Gasoline,Manual,Demonstration,21550.0,116.0,2020
5,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,36870.0,179.0,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,36990.0,280.0,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,37550.0,280.0,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970.0,230.0,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970.0,230.0,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980.0,150.0,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980.0,150.0,2021
18,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37988.0,230.0,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Demonstration,38387.0,230.0,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,38440.0,265.0,2021
12,Ford,Tourneo Custom,Diesel,Manual,Used,,185.0,2021
5,Jeep,Compass,Electric/Gasoline,Automatic,Demonstration,39890.0,179.0,2021
12,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,39988.0,179.0,2021
2900,Cupra,Leon,Electric/Gasoline,Automatic,Used,39990.0,245.0,2021
2500,Cupra,Formentor,Electric/Gasoline,Automatic,Demonstration,39990.0,245.0,2021
1500,Cupra,Ateca,Gasoline,Automatic,Employee's car,40499.0,300.0,2021
2500,Opel,Grandland X,Electric/Gasoline,Automatic,Used,40780.0,300.0,2021
2222,Peugeot,5008,Gasoline,Automatic,Demonstration,40840.0,181.0,2021
10,Ford,Ranger,Diesel,Automatic,Used,40850.0,212.0,2021
10,Citroen,Spacetourer,Diesel,Automatic,Pre-registered,40890.0,177.0,2021
177000,Renault,Megane,Diesel,Manual,Used,3990.0,90.0,2011
177000,Ford,Focus,Diesel,Manual,Used,3999.0,109.0,2011
110000,smart,forTwo,Gasoline,Automatic,Used,3999.0,61.0,2011
83223,Peugeot,207,Gasoline,Manual,Used,3999.0,95.0,2011
69000,Renault,Clio,Gasoline,Manual,Used,3999.0,75.0,2011
162300,Opel,Astra,Gasoline,Manual,Used,3999.0,101.0,2011
144000,Mercedes-Benz,A 180,Diesel,Manual,Used,3999.0,109.0,2011
46850,Suzuki,Alto,Gasoline,,Used,3999.0,68.0,2011
168000,Hyundai,i30,Diesel,Manual,Used,3999.0,90.0,2011
500000,Volkswagen,Touran,Diesel,Manual,Used,3999.0,105.0,2011
181701,Opel,Meriva,Diesel,Manual,Used,3999.0,110.0,2011
99800,SEAT,Ibiza,Gasoline,Manual,Used,4000.0,69.0,2011
145000,Citroen,C3,Gasoline,Manual,Used,4000.0,73.0,2011
54071,Hyundai,i10,Gasoline,Manual,Used,4099.0,69.0,2011
176000,Suzuki,Swift,Diesel,Manual,Used,4200.0,75.0,2011
30500,Peugeot,207,Gasoline,Manual,Used,,95.0,2011
434000,Skoda,Superb,Diesel,Automatic,Used,4200.0,170.0,2011
306000,Fiat,Scudo,Diesel,Manual,Used,4200.0,136.0,2011
62000,Fiat,Panda,Gasoline,Manual,Used,4200.0,69.0,2011
144134,Hyundai,i30,Diesel,Manual,Used,4490.0,90.0,2012
130000,Fiat,500,Gasoline,Manual,Used,4490.0,69.0,2012
43000,Hyundai,i10,Gasoline,Manual,Used,4490.0,69.0,2012
264038,Volkswagen,Golf,Diesel,Manual,Used,4490.0,105.0,2012
79000,Renault,Clio,Gasoline,Manual,Used,4490.0,75.0,2012
77709,Nissan,Micra,Gasoline,Manual,Used,4490.0,80.0,2012
110474,Peugeot,207,Gasoline,Manual,Used,4499.0,95.0,2012
168000,Peugeot,308,Diesel,Manual,Used,4499.0,111.0,2012
79500,Opel,Corsa,Gasoline,Manual,Used,4499.0,69.0,2012
75000,Ford,Fiesta,Gasoline,Manual,Used,4499.0,60.0,2012
90000,Kia,Picanto,Gasoline,Manual,Used,,69.0,2012
98789,Opel,Corsa,Gasoline,Manual,Used,4499.0,87.0,2012
90000,Volkswagen,up!,Gasoline,Manual,Used,4500.0,60.0,2012
207000,Opel,Combo,Diesel,Manual,Used,4500.0,105.0,2012
153000,Skoda,Roomster,Diesel,Manual,Used,4500.0,75.0,2012
148000,Opel,Astra,Diesel,Manual,Used,4500.0,110.0,2012
65500,Opel,Corsa,Gasoline,Manual,Used,4500.0,69.0,2012
117000,Volkswagen,up!,Gasoline,Manual,Used,4500.0,75.0,2012
167500,Opel,Corsa,Diesel,Manual,Used,4500.0,131.0,2012
61700,Renault,Twingo,Gasoline,Manual,Used,4500.0,75.0,2012
97000,Kia,Picanto,Gasoline,Manual,Used,4990.0,69.0,2013
75000,Mitsubishi,Space Star,Gasoline,Manual,Used,4999.0,80.0,2013
155000,Renault,Megane,Gasoline,Manual,Used,4999.0,116.0,2013
155000,Renault,Megane,Gasoline,Manual,Used,4999.0,116.0,2013
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999.0,128.0,2013
124600,Skoda,Fabia,Gasoline,Manual,Used,4999.0,86.0,2013
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999.0,69.0,2013
42000,Hyundai,i20,Gasoline,Manual,Used,4999.0,86.0,2013
109000,Opel,Corsa,Gasoline,Manual,Used,5150.0,87.0,2013
240000,Ford,Focus,Diesel,Manual,Used,5150.0,140.0,2013
129073,Kia,Rio,Gasoline,Manual,Used,5199.0,109.0,2013
38220,Toyota,Aygo,Gasoline,Manual,Used,5200.0,68.0,2013
77220,Renault,Megane,Gasoline,Manual,Used,5200.0,101.0,2013
235000,Skoda,Octavia,Diesel,Manual,Used,5250.0,105.0,2013
122500,Fiat,Panda,Gasoline,Automatic,Used,5300.0,86.0,2013
74000,Renault,Twingo,Gasoline,Manual,Used,5300.0,75.0,2013
98000,SEAT,Mii,Gasoline,Manual,Used,5300.0,60.0,2013
96000,Opel,Corsa,Gasoline,Manual,Used,5300.0,69.0,2013
160000,Chevrolet,Cruze,Gasoline,Manual,Used,,141.0,2013
197000,Toyota,Yaris,Gasoline,Manual,Used,5300.0,99.0,2013
129000,Nissan,Note,Diesel,Manual,Used,5600.0,90.0,2014
108900,Opel,Corsa,Gasoline,Manual,Used,5650.0,87.0,2014
36000,Skoda,Fabia,Gasoline,Manual,Used,5650.0,60.0,2014
50130,Fiat,Punto,Gasoline,Manual,Used,5680.0,69.0,2014
53196,smart,forTwo,Gasoline,Automatic,Used,5700.0,71.0,2014
125000,Skoda,Fabia,Diesel,Manual,Used,5700.0,75.0,2014
106700,Skoda,Fabia,Diesel,Manual,Used,5710.0,75.0,2014
90000,Skoda,Fabia,Diesel,Manual,Used,5750.0,75.0,2014
32000,Opel,Corsa,Gasoline,Manual,Used,5750.0,69.0,2014
32000,Opel,Corsa,Gasoline,Manual,Used,5750.0,69.0,2014
33000,Fiat,Panda,Gasoline,Manual,Used,5750.0,69.0,2014
70400,SEAT,Ibiza,Gasoline,Manual,Used,5790.0,69.0,2014
63000,Dacia,Logan,Gasoline,Manual,Used,5790.0,75.0,2014
47765,Opel,Corsa,Gasoline,Manual,Used,5790.0,69.0,2014
45000,Peugeot,108,Gasoline,Manual,Used,5799.0,82.0,2014
102900,Ford,Fiesta,Gasoline,Manual,Used,5799.0,60.0,2014
97333,Ford,Fiesta,Gasoline,Manual,Used,5800.0,125.0,2014
95000,SEAT,Altea,Gasoline,Manual,Used,5800.0,105.0,2014
95000,Fiat,500,Gasoline,Manual,Used,5800.0,69.0,2014
93651,Volkswagen,up!,Gasoline,Manual,Used,5800.0,60.0,2014
55299,Hyundai,i10,Gasoline,Manual,Used,5944.0,67.0,2015
53800,Volkswagen,up!,Gasoline,Manual,Used,5990.0,60.0,2015
53000,SEAT,Ibiza,Gasoline,Manual,Used,5990.0,69.0,2015
22600,Peugeot,108,Gasoline,Manual,Used,5990.0,69.0,2015
125000,SEAT,Ibiza,Gasoline,Manual,Used,5990.0,86.0,2015
64000,Skoda,Citigo,Gasoline,Manual,Used,5990.0,60.0,2015
278000,Volkswagen,Golf,Diesel,Manual,Used,5990.0,105.0,2015
55000,Renault,Twingo,Gasoline,Manual,Used,5990.0,71.0,2015
38000,Volkswagen,up!,Gasoline,Manual,Used,5999.0,60.0,2015
91000,Dacia,Sandero,Gasoline,Manual,Used,5999.0,90.0,2015
94751,Peugeot,208,Gasoline,Manual,Used,5999.0,82.0,2015
32000,Renault,Twingo,Gasoline,Manual,Used,5999.0,71.0,2015
30000,Mitsubishi,Space Star,Gasoline,Manual,Used,5999.0,71.0,2015
54777,Ford,Fiesta,Gasoline,Manual,Used,5999.0,60.0,2015
85675,Volkswagen,up!,Gasoline,Manual,Used,5999.0,60.0,2015
118000,Skoda,Fabia,Diesel,Manual,Used,6000.0,90.0,2015
54500,Ford,Fiesta,Gasoline,Manual,Used,6100.0,82.0,2015
43447,Opel,Corsa,Gasoline,Manual,Used,6100.0,69.0,2015
79100,Nissan,Micra,Gasoline,Manual,Used,6199.0,80.0,2015
44849,smart,forTwo,Gasoline,Manual,Used,6200.0,71.0,2015
50423,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
72072,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
52916,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
59950,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
44615,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
94250,Volkswagen,Phaeton,Gasoline,Automatic,Used,34822.0,334.0,2016
86600,Volkswagen,Phaeton,Gasoline,Automatic,Used,,334.0,2016
36409,Volkswagen,Phaeton,Gasoline,Automatic,Used,35777.0,334.0,2016
108320,Volkswagen,Phaeton,Gasoline,Automatic,Used,35877.0,334.0,2016
58300,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,37900.0,258.0,2016
61411,Volkswagen,Phaeton,Gasoline,Automatic,Used,43888.0,334.0,2016
16010,Audi,S4,Gasoline,Automatic,Used,44449.0,354.0,2016
99989,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,49999.0,258.0,2016
35800,Maserati,GranTurismo,Gasoline,Automatic,Used,109460.0,460.0,2016
65500,Bentley,Continental,Gasoline,Automatic,Used,122500.0,635.0,2016
171000,Opel,Zafira Tourer,Diesel,Automatic,Used,3299.0,131.0,2016
152612,Skoda,Citigo,Gasoline,Manual,Used,3799.0,60.0,2016
426000,Mercedes-Benz,Citan,Diesel,Manual,Used,4250.0,75.0,2016
98280,Dacia,Logan,Gasoline,Manual,Used,4400.0,73.0,2016
137000,Dacia,Sandero,Gasoline,Manual,Used,4490.0,73.0,2016
75419,Opel,Astra,Diesel,Manual,Used,13990.0,136.0,2018
24415,Ford,C-Max,Gasoline,Manual,Used,,101.0,2018
35000,Hyundai,Kona,Gasoline,Manual,Used,14450.0,120.0,2018
150000,Volkswagen,Passat Variant,Diesel,Automatic,Used,14510.0,150.0,2018
16900,Toyota,Yaris,Electric/Gasoline,Automatic,Used,15900.0,102.0,2018
83526,Volkswagen,Golf,Diesel,Manual,Used,15950.0,116.0,2018
65478,MINI,Cooper D,Diesel,Automatic,Used,15999.0,116.0,2018
82800,BMW,218,Gasoline,Automatic,Used,16300.0,136.0,2018
10448,Opel,Grandland X,Gasoline,Manual,Used,16790.0,131.0,2018
