Дата,ID сессии,ID клиента,Доход,Оценка
2021-02-13,alececlljtaycectjacecerjihtyhrh,44414124,0,
2021-02-13,alececllghlceceeacecergxcrhvr,4612014,0,
2021-02-13,alececllhjeeeltacecerthcecmmon,1434434,0,
2021-02-13,alececllrhlhajhacecerrioylri,4645442,0,
2021-02-13,alececlelylyhatacecerymesryhi,34242765,0,
2021-02-13,alececlareehceceracecerhcecececrcece,42245543,0,
2021-02-13,alececltycechcecycecyaceceritfrerhc,34212431,0,
2021-02-13,alececltyltrghacecereavyreb,12205512,0,
2021-02-13,alececltlaallcectacecerrqyooye,4624541,0,
2021-02-13,alececlycechrjhcecaacecerjsqhdix,4240241,0,
2021-02-13,alececlyceclyrytlacecerotrryycy,253062,0,
2021-02-13,alececlyhjarcecehacecerrcrsdvh,14442442,0,
2021-02-13,alececlythrellcecacecervreelqq,634444,0,
2021-02-13,alececlyyhrrlrracecerhscrcqtl,14415441,0,
2021-02-13,alececlyjtacechlhacecerltldkhjr,344425,0,
2021-02-13,alececlyjhjelthacecerjbmkviyr,54362144,0,
2021-02-13,alececlyhcecyacecrlacecerexrafjb,33044420,0,
2021-02-13,alececlyhaacecajhacecergreftrf,10412424,0,
2021-02-13,alececlyleelallacecerkrjfhyhe,25134440,0,
2021-02-13,alececlyleelallacecerkrjfhyhe,25134440,0,
2021-02-13,alececljehergracecerufutvhpd,42122134,0,
2021-02-13,alececljergeeeacecerurhbmlyf,54420451,0,
2021-02-13,alececleejhattyacecerdresjgi,40412455,0,
2021-02-13,alececleehraalhaceceryryqrtor,34242412,0,
2021-02-13,alececljrejhltaacecerhrhayrys,6442543,0,
2021-02-13,alececljrtaaygacecerpkohiyv,4424214,0,
2021-02-13,alececlhececlllleaceceryrrviaol,6121451,0,
2021-02-13,alececlhaeaghlacecerchirneh,42304432,0,
2021-02-13,alececlgaltrhlacecermmpersbt,44344487,0,
2021-02-13,alececlhtcecgaltacecernxyxmyni,5614440,0,
2021-02-13,alececlhttgrreacecerikondhcr,51404214,0,
2021-02-13,alececlalajhryyacecernccecqsfe,2512423,0,
2021-02-13,alececlalljlajlacecerejycveyecuhtkbrkvdvxjr,32143240,0,
2021-02-13,alececlhjherececeacecerhjcnqay,43424210,0,
2021-02-13,alececlgthtjjracecerjixrpoae,1523340,0,
2021-02-13,alececlrceccectjhrjacecerfueeehtr,126442,0,
2021-02-13,alececlrjaycechjjacecerebyrrerp,5454262,0,
2021-02-13,alececlrjtetayracecerfrvsryo,3614421,0,
2021-02-13,alececlrhtrehraacecerliburyq,32421431,0,
2021-02-13,alececlrhtrehraacecerliburyq,32421431,0,
2021-02-13,alececlleyrgcechacecercecjsyieu,14441245,0,
2021-02-13,alececllhlteertacecertapddoo,6231202,0,
2021-02-13,alececlllejertcecacecerhvodycecq,44044123,0,
2021-02-14,aleececyytrarhraceceruiylrrjh,43401254,0,
2021-02-14,aleecectetrjeyaacecerihrjiivy,314442,0,
2021-02-14,aleecechahrcecrllacecerxqhotjhb,14332254,0,
2021-02-14,aleececjceceayrhlacecerdrdqycect,4412421,0,
2021-02-14,aleececjtarcectheacecerpyphxho,43404341,0,
2021-02-14,aleecectetjeylhacecerkohtnpee,42441051,0,
2021-02-14,aleececyghaceceeacecervayvrhvr,42102302,0,
2021-02-14,aleecechtjayhrtacecereeahmor,3141444,0,
2021-02-14,aleececalrhathlacecerbyehtfh,461453,0,
2021-02-14,aleecectrrartacecacecerphoeyay,42420141,0,
2021-02-14,aleececjtlyjjececacecerubckucecrq,54212224,0,
2021-02-14,aleecechahacecayeacecerrxrnhmee,1056414,0,
2021-02-14,aleecectyeehlrcecacecereabmeur,341451,0,
2021-02-14,aleececyytrarhraceceruiylrrjh,43401254,0,
2021-02-14,aleececylterrayacecerxacecemyhn,10415252,0,
2021-02-14,aleecectcecreheajaceceraquocryt,15415014,0,
2021-02-14,aleecectarcecrteaacecervxifmlxr,3614401,0,
2021-02-14,aleecectjalececjeacecermydqxeha,1561414,0,
2021-02-14,aleececythjalhtacecerreyncmth,2511206,0,
2021-02-14,aleececjeeheeehacecerrhjehceclr,32212305,0,
2021-02-14,aleececjeacecleetacecertcnrtecece,4314526,0,
2021-02-14,aleececjtarcectheacecerpyphxho,43404341,0,
2021-02-14,aleececjrgjhtcecacecerrajxycecer,4242226,0,
2021-02-14,aleececjrgjhtcecacecerrajxycecer,4242226,0,
2021-02-14,aleecechceceayhrracecernrhrceccyb,45245332,0,
2021-02-14,aleececgececetjhacecerxkrvhrib,30345244,0,
2021-02-14,aleecectaretjahacecerrrbtyyt,32134045,0,
2021-02-14,aleecectlyaehlhacecerhtmyvep,34544054,0,
2021-02-14,aleecechreejljhacecerislaeqer,4261524,0,
2021-02-14,aleececrceceaylyeacecernnkteqy,6234421,0,
2021-02-14,aleececajhcecyrcecjaceceremdrjrnf,4244421,0,
2021-02-14,aleecechceccechrjgacecertmtcyyaty,33425454,0,
2021-02-14,aleecectcecrtlhtaacecertfybexed,4122215,0,
2021-02-14,aleecectaaljltjacecerrqrenfeh,4146433,0,
2021-02-14,aleececthajrhteacecerruabidr,50554321,0,
2021-02-14,aleecectygjcecjeacecerrevepuue,644044,0,
2021-02-14,aleecectrhalartacecerxkfhcecrd,44312221,0,
2021-02-14,aleececyeeyeacecjaceceryhruvrl,42442112,0,
2021-02-14,aleececyeacectrtaaceceroxxylcll,45242251,0,
2021-02-14,aleececyhthtyhracecerafdiyysc,414446,0,
2021-02-14,aleececygaateeacecerntmrtxvb,442263,0,
2021-02-14,aleececyrllercectaceceraehyreh,34212487,0,
2021-02-14,aleececylhaaceceraceceryyphxqev,1442563,0,
2021-02-14,aleececjayjlhjjacecersdhcechrya,54240545,0,
2021-02-14,aleececjhlryrthacecerhrybkrh,6443205,0,
2021-02-14,aleececjtececehjjacecerhavphlfh,2421312,0,
2021-02-14,aleececjhrlcecyjaacecerkhsshvcv,44410521,0,
2021-02-14,aleececjrtahlelacecerruugtqd,1323441,0,
2021-02-14,aleecechergtreaceceryyqufhm,1224243,0,
2021-02-14,aleecechthahthaacecerpuytyahe,442115241,0,
2021-02-14,aleecechttthjcectacecerycpdaqe,325124,0,
2021-02-14,aleecechrtthathacecerhqvfarty,5614124,0,
2021-02-14,aleecechlhcecejryacecertuuxalji,5014421,0,
2021-02-14,aleececrececyrtyhacecerttigerr,4444422,0,
2021-02-14,aleececrececyrtyhacecerttigerr,4444422,0,
2021-02-14,aleececracecglraacecerbryhlfei,14424430,0,
2021-02-14,aleececrarlheaeaceceryhrlhqyu,42524212,0,
2021-02-14,aleecectlhalyjlaceceryolhihcecr,40252242,0,
2021-02-14,aleececyhlrhaljacecerayrrcjrc,646104,0,
2021-02-14,aleececygaateeacecerntmrtxvb,442263,0,
2021-02-14,aleececjcecahtjeracecerhpylxicm,6154255,0,
2021-02-14,aleececjeacecleetacecertcnrtecece,4314526,0,
2021-02-14,aleececjhrejlreacecerfedxftyr,1440442,0,
2021-02-14,aleececjtalythaaceceryqxehejk,2511024,0,
2021-02-14,aleececjraallaaaceceraeoyesu,43404341,0,
2021-02-14,aleececgraealhacecerxroytoqx,1405522,0,
2021-02-14,aleececheleyhjaacecerlrrpuolt,14332254,0,
2021-02-14,aleececharajrahaceceriuvyrtpss,5124404,0,
2021-02-14,aleececgrcectlrhacecerpharrrd,12124555,0,
2021-02-14,aleecechteteheyacecerhubmphsm,13302441,0,
2021-02-14,aleececalglyjhacecernorrrmpn,41245344,0,
2021-02-14,aleececalhcecrlhracecerceceaapnry,42087052,0,
2021-02-14,aleececalrhathlacecerbyehtfh,461453,0,
2021-02-14,aleecechalthjgacecerrxrjqrvt,43242420,0,
2021-02-14,aleececgleehjtaceceriyvmdmfr,3406044,0,
2021-02-14,aleecechrelthlaacecerecechkuuby,1441444,0,
2021-02-14,aleecechlyececajlacecertoyyohj,4242144,0,
2021-02-14,aleecectcecyryrltacecertsedrhmh,665325,0,
2021-02-14,aleecectcecyryrltacecertsedrhmh,665325,0,
2021-02-14,aleecectcecreheajaceceraquocryt,15415014,0,
2021-02-14,aleecectceclecechrhacecerihynjhfq,3641220,0,
2021-02-14,aleececteaahtelacecerrqlohceccech,50255215,0,
2021-02-14,aleececteaahtelacecerrqlohceccech,50255215,0,
2021-02-14,aleececteaahtelacecerrqlohceccech,50255215,0,
2021-02-14,aleecectetjeylhacecerkohtnpee,42441051,0,
2021-02-14,aleecectaaljltjacecerrqrenfeh,4146433,0,
2021-02-14,aleececterjeralacecertsvsrocecy,53345444,0,
2021-02-14,aleececterjeralacecertsvsrocecy,53345444,0,
2021-02-14,aleecectaheahcechacecerlhntedti,53345444,0,
2021-02-14,aleecectarcecrteaacecervxifmlxr,3614401,0,
2021-02-14,aleecectherjalaacecervcecajyp,4122215,0,
2021-02-14,aleececttyrtyjhacecerlqaesbr,44234442,0,
2021-02-14,aleecectygjcecjeacecerrevepuue,644044,0,
2021-02-14,aleecectjtceccechrhacecerydytrrb,1224421,0,
2021-02-14,aleecectghcecyjlacecerocecthiiyt,5641444,8301.4410900000003,5
2021-02-14,aleecectalhrttcecacecerruderehe,34154044,0,
2021-02-14,aleecectrayeeeyacecerrhmiaehf,26061,0,
2021-02-14,aleecectrahtcecraacecerivhkyqbo,4250406,0,
2021-02-14,aleecectrhcecethcecacecerqhylhxy,44251444,0,
2021-02-14,aleecectrhcecethcecacecerqhylhxy,44251444,0,
2021-02-14,aleecectrhejehlacecerhyxkrrhn,40144341,0,
2021-02-14,aleecectrrettaracecerrpfrvrj,40242144,0,
2021-02-14,aleecectrrettaracecerrpfrvrj,40242144,0,
2021-02-14,aleecectlgargacecervhahcecrlr,40874551,0,
2021-02-14,aleecectlhltcecgacecerhcectnexrro,44234442,0,
2021-02-14,aleecectltetahlacecerhaohjmkt,51041550,0,
2021-02-14,aleecectltaacecthacecermhntqhqb,1344224,0,
2021-02-14,aleecectltaacecthacecermhntqhqb,1344224,0,
2021-02-14,aleecectlyhjhcectacecerrmtfhcecdm,2034521,0,
2021-02-14,aleececycecllryhcecacecermenhvihr,54025510,0,
2021-02-14,aleececyeejlhryacecerbtceclhececn,3406044,0,
2021-02-14,aleececyaaalhajacecersthkkbv,32187443,0,
2021-02-14,aleececyahaahcectacecerrdycecyhbe,33425454,0,
2021-02-14,aleececyaeeyjcecyacecerheprruul,40251312,0,
2021-02-14,aleececyarhaycechacecerrdhlhrys,41050410,0,
2021-02-14,aleececyarhaycechacecerrdhlhrys,41050410,0,
2021-02-14,aleececyhcechreyracecerlhmrhmvr,4544224,0,
2021-02-14,aleececygglelacecerkbpcygr,44234442,0,
2021-02-14,aleececytytayalacecermhptyrhj,14423224,0,
2021-02-14,aleececytjgjhcecaceceryoieohxh,551244,0,
2021-02-14,aleececyjcectrhteacecerrmyyroqs,5642415,0,
2021-02-14,aleececyjajleyhacecerfyheylcj,4454434,0,
2021-02-14,aleececyjhtcecjelaceceryixisaoy,5144143,0,
2021-02-14,aleececyeeerehjaceceryhcecepns,54025510,0,
2021-02-14,aleececyhceclhaljacecerrvrhuush,40342442,0,
2021-02-14,aleececyherhalhaceceroiqxmrr,32187443,0,
2021-02-14,aleececygthjtyacecerqcectvtehs,6525044,0,
2021-02-14,aleececyhtehayracecercecrkiehrb,3142344,0,
2021-02-14,aleececyhtehayracecercecrkiehrb,3142344,0,
2021-02-14,aleececyrececrjeeacecerbhbedhau,34212487,0,
2021-02-14,aleececyreeececgacecertristur,40424212,0,
2021-02-14,aleececyreralrtacecervoauojcecyp,43242045,0,
2021-02-14,aleececylertcecatacecernprdrch,15245123,0,
2021-02-14,aleececyllytyjjacecerjghtihy,43404341,0,
2021-02-14,aleececylljlceceeacecerroedmrti,2510420,0,
2021-02-14,aleececylljlceceeacecerroedmrti,2510420,0,
2021-02-14,aleececjcecahtjeracecerhpylxicm,6154255,0,
2021-02-14,aleececjcectcecttayacecerelxetty,42153432,0,
2021-02-14,aleececjearhtetacecerhmrrbyhj,48752523,0,
2021-02-14,aleececjegaljracecerlnfhcecpes,42441451,0,
2021-02-14,aleececjehcectyyhacecermyjryceclf,5124634,0,
2021-02-14,aleececjeheececeraceceraahshunr,5345542,0,
2021-02-14,aleececjatyjtcecaacecermcecrohxjp,15244215,0,
2021-02-14,aleececjatyjtcecaacecermcecrohxjp,15244215,0,
2021-02-14,aleececjayceccecljracecerrebycsyr,12203444,0,
2021-02-14,aleececjayealejacecertypphryr,4874463,0,
2021-02-14,aleececjalretjcecaceceroxbhrrr,34422444,0,
2021-02-14,aleececjgjlcecahacecerqyromqi,4513444,0,
2021-02-14,aleececjtaalhlracecerjlrrvehr,30440451,0,
2021-02-14,aleececjthtllleacecerkthyrrnb,54242220,0,
2021-02-14,aleececjtrceccecalhacecerfrxbfrth,5424545,0,
2021-02-14,aleececeeyrecectlacecerqmrbeqt,3454156,0,
2021-02-14,aleececeeyrecectlacecerqmrbeqt,3454156,0,
2021-02-14,aleececeeleelceccecacecerrxjxhkq,1555515,0,
2021-02-14,aleececjeelheraacecerkiphlstf,421566,0,
2021-02-14,aleececjjjrreececacecerckxqavql,3402464,0,
2021-02-14,aleececjjhcecjcecjlacecergfkhaii,1440346,0,
2021-02-14,aleececjhrycececechacecerexqdrsu,4412464,0,
2021-02-14,aleececjrcechacectlacecerbjerttn,4412632,0,
2021-02-14,aleececjryjryhcecacecerjfhypeoq,42143324,0,
2021-02-14,aleececjrjhjthcecacecerhbarnhpf,42424431,0,
2021-02-14,aleececjrgjhtcecacecerrajxycecer,4242226,0,
2021-02-14,aleececjlrcecrltcecacecerelnqahro,1452421,0,
2021-02-14,aleececheeaceceeracecergurnner,34442250,0,
2021-02-14,aleecechellageacecerjujmlexc,42153432,0,
2021-02-14,aleecechaarayleaceceryhlrihrr,6450424,0,
2021-02-14,aleecechatceccectgacecerjtuerys,32105224,0,
2021-02-14,aleecechatgjhracecerrhvljrbb,42444872,0,
2021-02-14,aleecechaalyjlhaceceryhpodunh,42123232,0,
2021-02-14,aleecechaalyjlhaceceryhpodunh,42123232,0,
2021-02-14,aleececghleetyacecervoydrcor,4465421,0,
2021-02-14,aleececgllhlltacecerrtjheutk,34321441,0,
2021-02-14,aleecechthlajceceacecerdnocyrv,44234224,0,
2021-02-14,aleecechjtyeyhtacecerhpvlrlcecy,44432121,0,
2021-02-14,aleecechjtyeyhtacecerhpvlrlcecy,44432121,0,
2021-02-14,aleececgayjjthacecertiisheyr,31443415,0,
2021-02-14,aleececgrjlrjeacecerunreicecer,4515622,0,
2021-02-14,aleecechrcecycecrtcecacecertmofarcc,1044044,0,
2021-02-14,aleecechrhjcectraacecerccaoceceu,18751554,0,
2021-02-14,aleecechrhjcectraacecerccaoceceu,18751554,0,
2021-02-14,aleecechrhalgtacecerdxghvey,14154415,0,
2021-02-14,aleecechrhlrtjhacecernhnoupfn,54145431,0,
2021-02-14,aleecechlcecyyyjracecerdyrapqsb,4143440,0,
2021-02-14,aleecechltgtyjacecerqpqjtchq,244242,0,
2021-02-14,aleecechltgtyjacecerqpqjtchq,244242,0,
2021-02-14,aleecechlljllleaceceryofbttiho,4211872,0,
2021-02-14,aleececrceccechejhtacecerrhsahrrr,31545302,0,
2021-02-14,aleececreaalcecehacecerltqyojhy,14444302,0,
2021-02-14,aleececrerttlcechaceceryhvexnud,2241414,0,
2021-02-14,aleececraheececjhacecerhcecaqudh,45454104,0,
2021-02-14,aleececraylcecetracecermhyorrer,4241214,0,
2021-02-14,aleececrahtljcecaacecerdnkftrhi,1542401,0,
2021-02-14,aleececralleartacecerbysvedcm,42404434,0,
2021-02-14,aleececrtalltjhacecerhrhfske,2424025,0,
2021-02-14,aleececryeghrlacecerjtrqbyja,741434,0,
2021-02-14,aleececrjcecthrceclacecercecnxyerefrtececrscmrnyymi,1402424,0,
2021-02-14,aleececharlttgacecerenbhyhmp,41042145,0,
2021-02-14,aleececaltyycechlacecerxiyfdrkh,4244421,0,
2021-02-14,aleecechlyhrahtacecercecrhxaceckd,5422122,0,
2021-02-14,aleececyahaahcectacecerrdycecyhbe,33425454,0,
2021-02-14,aleececythaalceceacecercecohmohcq,32245415,0,
2021-02-14,aleececytytayalacecermhptyrhj,14423224,0,
2021-02-14,aleececyjjrlhleacecerrryqfye,4654251,0,
2021-02-14,aleececeeglhrlacecerrqprdcectr,126442,0,
2021-02-14,aleececjjtytlhaacecerceclahyyuelxrxbolrikl,44244052,0,
2021-02-14,aleececjeelheraacecerkiphlstf,421566,0,
2021-02-14,aleececjraallaaaceceraeoyesu,43404341,0,
2021-02-14,aleececjrlralcectaceceraermbmb,45424211,0,
2021-02-14,aleecechatyahtjacecertdeyprro,14044210,0,
2021-02-14,aleececgtlehjeacecerrryhrdn,10502251,0,
2021-02-14,aleececrayeytyeacecereyuhtvuh,5215444,0,
2021-02-14,aleececrhaljjjcecacecerypxrgeh,5422012,0,
2021-02-15,aleececralhreteaceceryjhquudv,4215012,0,
2021-02-15,aleeetaeaaeryaceceryhxvsvto,5424545,0,
2021-02-15,aleeececghtrcecracecerisohlxarm,44214874,0,
2021-02-15,aleeettcecjhlteacecerrhthljfk,42524254,0,
2021-02-15,aleeealttgltacecerhlcecyxcs,54140414,0,
2021-02-15,aleeeeegcechljacecerhlyeurs,2410254,0,
2021-02-15,aleeejheetrajacecerevjjtcecru,4462132,0,
2021-02-15,aleeeycechtcecgtacecerlvrjsjcecf,13244244,0,
2021-02-15,aleeehtgheetaceceriepjfqir,4064401,0,
2021-02-15,aleeetlhtllalacecercetgati,50153251,0,
2021-02-15,aleeejeerettracecerueheysrt,40244242,0,
2021-02-15,aleeealjhtjacecacecerefqfbiur,4413321,0,
2021-02-15,aleeeyatjthehacecerkhtytepy,3244642,0,
2021-02-15,aleeejertaljcecacecerpghfiar,4225262,0,
2021-02-15,aleeethaacecjltacecerptveducb,4612341,0,
2021-02-15,aleeeycecetjgtacecerbtxnekih,4564324,0,
2021-02-15,aleeeyeeeerlcecacecerrhphbvxr,446426,0,
2021-02-15,aleeejtljeeleaceceraeocqryi,54222052,0,
2021-02-15,aleeejllahryaacecerlhyfjher,44430312,0,
2021-02-15,aleeejalacecjgacecerhxihtphc,4225262,0,
2021-02-15,aleeeeheeejhcecacecerxxmlnhrv,1434434,0,
2021-02-15,aleeeajjeahaaacecerqqcpsphr,43253412,0,
2021-02-15,aleeehlhayylhacecerrirrkrcecb,2442134,0,
2021-02-15,aleeettjaryceccecacecerytnercos,40251487,0,
2021-02-15,aleeetlhtllalacecercetgati,50153251,0,
2021-02-15,aleeeyeratycecjacecerdhrebtjr,54120520,0,
2021-02-15,aleealehalrjaacecersovbrcecea,54224123,0,
2021-02-15,aleeejhcecajlehacecerrcecvrtececf,1446031,0,
2021-02-15,aleeehrthjgracecercmxjthk,43241414,0,
2021-02-15,aleeehrrejejcecacecerrryxbcty,4010344,0,
2021-02-15,aleeethcecethcecaacecereehyxax,40443121,0,
2021-02-15,aleeeaajeececajacecervfohtiey,41415342,0,
2021-02-15,aleeeajcecalarlacecerrelrbrnn,32421245,0,
2021-02-15,aleeeajhrlylaacecerloyjheyb,40451510,0,
2021-02-15,aleeehaarteytacecerolhybru,31254204,0,
2021-02-15,aleeehleegececacecerrrvreier,12042430,0,
2021-02-15,aleeehlrtcecghacecerdraykmri,44215252,0,
2021-02-15,aleeetyhrrrehacecerheerurer,4443425,0,
2021-02-15,aleeetylececrrlacecerbmeyrflo,187446,0,
2021-02-15,aleeeeececececacecracecerahrouhv,2431224,0,
2021-02-15,aleeeeececeyayaacecerkrsjhrh,40244242,0,
2021-02-15,aleeeehjaerajacecerftrqirrk,546433,0,
2021-02-15,aleeeheyaalcechacecervduevrtu,3326521,0,
2021-02-15,aleeetjhcectetaacecercrrxersx,14025155,0,
2021-02-15,aleeeeehaeeehacecerahbjge,54244434,0,
2021-02-15,aleeeyltyhaceccecacecersycecryeer,433157,0,
2021-02-15,aleeejcecahalatacecerypjgit,54024533,0,
2021-02-15,aleeejalyejcecjacecerkmnjcrb,42513421,0,
2021-02-15,aleeeejjhjhraacecerilrjhytn,43403022,0,
2021-02-15,aleeehayyetgacecernchcecyrsq,4212334,0,
2021-02-15,aleeehryheyhcecacecerpcecfrqpud,42251141,0,
2021-02-15,aleeetacecaylhtacecerhrshtkhp,54244415,0,
2021-02-15,aleeethrrlhrcecacecerncecujyea,25152103,0,
2021-02-15,aleeettgjlayacecerraealjf,26434,0,
2021-02-15,aleeetyjhjarcecacecervxryryp,4442514,0,
2021-02-15,aleeetyrrhejeacecermrjrpses,45234212,0,
2021-02-15,aleeetjcecajtejacecerorrfrhr,40140104,0,
2021-02-15,aleeetjaajhlhacecerqspvaeeh,25145251,0,
2021-02-15,aleeetjaajhlhacecerqspvaeeh,25145251,0,
2021-02-15,aleeetalcececechracecernrrrrbtr,31221444,0,
2021-02-15,aleeetltacecearacecerssqytcto,4012540,0,
2021-02-15,aleeeycecarltrjacecerljfeekdc,44104520,0,
2021-02-15,aleeeyejllejtacecerktrsrlcecq,42412214,0,
2021-02-15,aleeeyaayacecacecacecererelrmmi,5045406,0,
2021-02-15,aleeeyatjthehacecerkhtytepy,3244642,0,
2021-02-15,aleeeyttalcecytacecertrrfparb,364444,0,
2021-02-15,aleeeytlcectalhacecerehxhiahd,44122524,0,
2021-02-15,aleeeyyalhlycecacecergrtcrdh,25132510,0,
2021-02-15,aleeeyyrcecehjhacecerrsykter,44144234,0,
2021-02-15,aleeeeetghcecracecerrrxhvrkq,604144,0,
2021-02-15,aleeejejjtrjracecerrjvjqhud,42301341,0,
2021-02-15,aleeeaycecjhcecaracecerexqkndht,44421201,0,
2021-02-15,aleeeagaljcechacecerribgrr,44212874,0,
2021-02-15,aleeehrhelyjlacecerrjomtylk,44141245,0,
2021-02-15,aleeehlhajcecceceacecerqrehqrm,541046,0,
2021-02-15,aleeettlceccecrjeacecerrdrcyhn,54414022,0,
2021-02-15,aleeetreryejcecacecerceixehrt,5414615,0,
2021-02-15,aleeeyaheytllacecerrbmemef,442346,0,
2021-02-15,aleeeytcecerhcechacecerpalcecerho,3224023,0,
2021-02-15,aleeejrrggaacecerdcabrrho,14554410,0,
2021-02-15,aleeececeetcechrlacecerrjuibhyl,43443415,0,
2021-02-15,aleeeeracecalhcecacecerxsanihek,4520443,0,
2021-02-15,aleeeahaathtlacecercecdhrphed,34414554,0,
2021-02-15,aleeeagtehthacecernyhebvyc,4314625,0,
2021-02-15,aleeeatcecalheracecerycecvrluar,42444287,0,
2021-02-15,aleeeaygehehacecermyqkyrh,1444434,0,
2021-02-15,aleeeagjharhacecerektcecrdrdh,5143131,0,
2021-02-15,aleeearjalcechaacecereeenkhl,41502151,0,
2021-02-15,aleeeargarrjaceceraryxfrps,14034152,0,
2021-02-15,aleeearrhcecyacecaceceryyiuelhp,4344244,0,
2021-02-15,aleeehcecaelyttaceceryhryhrqk,5562425,0,
2021-02-15,aleeeheltyagacecerrtrirgf,650652,0,
2021-02-15,aleeehacecjlllhacecertratreio,641201,0,
2021-02-15,aleeehateyelcecacecerruxnott,6210415,0,
2021-02-15,aleeehateyelcecacecerruxnott,6210415,0,
2021-02-15,aleeehayteeetacecerevnjerh,6214340,0,
2021-02-15,aleeehaytaeejacecerrvhbtqeo,41452344,0,
2021-02-15,aleeegtryhjeaceceryyonnst,54240154,0,
2021-02-15,aleeegrejceccecjacecervhrlerpm,41224,0,
2021-02-15,aleeehteheeejaceceregyqrht,44444424,0,
2021-02-15,aleeehteheeejaceceregyqrht,44444424,0,
2021-02-15,aleeehjjrhlleacecernayhpyoby,220244,0,
2021-02-15,aleeehjrglthacecerirhrdahe,14544345,0,
2021-02-15,aleeehalyeealacecerbrbtcefh,15042521,0,
2021-02-15,aleeehalyeealacecerbrbtcefh,15042521,0,
2021-02-15,aleeehrehaaljacecerexenvnf,25152105,0,
2021-02-15,aleeehlcecgjjlacecermceeslob,45873104,0,
2021-02-15,aleeehlahtyljacecertryduhe,44215252,0,
2021-02-15,aleeehlrjjearacecerhyryoif,54245,0,
2021-02-15,aleeetacecatalracecerrrecspyn,5441414,0,
2021-02-15,aleeethayylhjaceceretynvesf,55442344,0,
2021-02-15,aleeethltttycecacecercecdjncecvoda,14512187,0,
2021-02-15,aleeetthellrjacecerojqspkao,4620140,0,
2021-02-15,aleeettjeeagacecerfjrmfeu,715213,0,
2021-02-15,aleeetycecgthtaceceronhrvbs,44421401,0,
2021-02-15,aleeetycecrtjaracecerroocecmrrc,44421022,0,
2021-02-15,aleeetyehalttacecersuortgq,3452426,0,
2021-02-15,aleeetyycecylahacecerrjfhedcr,4524425,0,
2021-02-15,aleeetgehcecjjacecerhprprhrs,14042340,0,
2021-02-15,aleeetrhlttyaacecermrccechnbn,43342121,0,
2021-02-15,aleeetlelceceljacecerpcihcecprr,44421022,0,
2021-02-15,aleeetlyyjeyracecersetiohul,4426425,0,
2021-02-15,aleeetlrtacecrlaceceryeexmvhs,4421444,0,
2021-02-15,aleeetlltrrcechacecerpekyrhoe,4444415,0,
2021-02-15,aleeetllleetracecernrxrybro,4432461,0,
2021-02-15,aleeeyeajjtlraceceryqtfjrryk,2453312,0,
2021-02-15,aleeeyaeyghlacecerohrreks,14441212,0,
2021-02-15,aleeeyheraalhacecerhpycytxb,13403240,0,
2021-02-15,aleeeyhaethcechaceceregahenm,3432341,0,
2021-02-15,aleeeyhthaarjacecerfoyeavuv,5421244,0,
2021-02-15,aleeeyhtyerleacecerrrrkjrtr,326251,0,
2021-02-15,aleeeyghjeraacecerrkcecxtmvh,54224123,0,
2021-02-15,aleeeytlcecjethacecerhcectyxrah,44412241,0,
2021-02-15,aleeeyycecceceytaacecernhoinddt,4126505,0,
2021-02-15,aleeeyyrcecehjhacecerrsykter,44144234,0,
2021-02-15,aleeeeeteaghacecereryycecyse,12540401,0,
2021-02-15,aleeeeetalgcecaceceryalyreec,2431224,0,
2021-02-15,aleeeeetalgcecaceceryalyreec,2431224,0,
2021-02-15,aleealeelgtracecerekteheeh,12424251,0,
2021-02-15,aleeejeeetjrtacecerylqyyrd,63462,0,
2021-02-15,aleeejejjtrjracecerrjvjqhud,42301341,0,
2021-02-15,aleeejaajrlgacecerehjemhru,127415,0,
2021-02-15,aleeejhetalalacecersyobuhk,14310221,0,
2021-02-15,aleeehelaghjaceceritioyrei,44442122,0,
2021-02-15,aleeeejtjhtheaceceryyqrrytr,41444404,0,
2021-02-15,aleeeaelhejeaacecerfdrhsptd,14444244,0,
2021-02-15,aleeeahealhcecraceceruvaalvth,6432421,0,
2021-02-15,aleeeahercecyeeaceceroyfedry,4040264,0,
2021-02-15,aleeehejceclcechracecertveqjahr,54414022,0,
2021-02-15,aleeehtlhececcecyacecersyyaoxr,3326345,0,
2021-02-15,aleeeallethehacecertchlshup,4444251151,0,
2021-02-15,aleeegeegelacecerhrrdgqh,44125141,0,
2021-02-15,aleeehrcecatralacecerbripcecri,51541242,0,
2021-02-15,aleeehljryjjhacecerxrydtrh,3464401,0,
2021-02-15,aleeehlrjjearacecerhyryoif,54245,0,
2021-02-15,aleeetergececeacecererobverq,41041451,0,
2021-02-15,aleeeterralcecaacecermtfrmkes,12231023,0,
2021-02-15,aleeetalayhlracecerbhrvglb,25145034,0,
2021-02-15,aleeetaljcecjceceacecerhirsudhd,42420431,0,
2021-02-15,aleeethjcecjeejacecerrrxmiynh,42402145,0,
2021-02-15,aleeettaahahraceceryrrrprkr,42513210,0,
2021-02-15,aleeettaytceceracecereevrvkth,18743402,0,
2021-02-15,aleeetyehalttacecersuortgq,3452426,0,
2021-02-15,aleeetyhrrrehacecerheerurer,4443425,0,
2021-02-15,aleeetjececytjhacecerreyrirur,46447,0,
2021-02-15,aleeetjethcecgacecerayeryeyh,42402145,0,
2021-02-15,aleeeyeeyhahcecacecercrfshser,8761433,0,
